catalog_id,catalog_name,organization,dataset_name,dataset_title,dataset_url,license,resource_id,resource_name,format,size,themes,kind,match,url
isehara,伊勢原市 オープンデータ（神奈川県都市計画基礎調査）,神奈川県伊勢原市,isehara,伊勢原市 オープンデータ（神奈川県都市計画基礎調査）,https://www.city.isehara.kanagawa.jp/docs/2026022500029/,,,6 図10b2建物用途別延床面積[ZIP：245KB],ZIP,,建物,archive,scraped,https://www.city.isehara.kanagawa.jp/docs/2026022500029/file_contents/N_MENSEKI_OD.zip
isehara,伊勢原市 オープンデータ（神奈川県都市計画基礎調査）,神奈川県伊勢原市,isehara,伊勢原市 オープンデータ（神奈川県都市計画基礎調査）,https://www.city.isehara.kanagawa.jp/docs/2026022500029/,,,7 図10c1建築面積規模別棟数[ZIP：244KB],ZIP,,建物,archive,scraped,https://www.city.isehara.kanagawa.jp/docs/2026022500029/file_contents/K_KIBOMENSEKI_OD.zip
isehara,伊勢原市 オープンデータ（神奈川県都市計画基礎調査）,神奈川県伊勢原市,isehara,伊勢原市 オープンデータ（神奈川県都市計画基礎調査）,https://www.city.isehara.kanagawa.jp/docs/2026022500029/,,,8 図10c2延床面積規模別棟数[ZIP：244KB],ZIP,,建物,archive,scraped,https://www.city.isehara.kanagawa.jp/docs/2026022500029/file_contents/N_KIBOMENSEKI_OD.zip
isehara,伊勢原市 オープンデータ（神奈川県都市計画基礎調査）,神奈川県伊勢原市,isehara,伊勢原市 オープンデータ（神奈川県都市計画基礎調査）,https://www.city.isehara.kanagawa.jp/docs/2026022500029/,,,9 図11階数規模別現況図[ZIP：235KB],ZIP,,建物,archive,scraped,https://www.city.isehara.kanagawa.jp/docs/2026022500029/file_contents/KOUZOUKAI_OD.zip
isehara,伊勢原市 オープンデータ（神奈川県都市計画基礎調査）,神奈川県伊勢原市,isehara,伊勢原市 オープンデータ（神奈川県都市計画基礎調査）,https://www.city.isehara.kanagawa.jp/docs/2026022500029/,,,10 図12 土地利用現況図[ZIP：240KB],ZIP,,土地利用,archive,scraped,https://www.city.isehara.kanagawa.jp/docs/2026022500029/file_contents/LANDO2020_OD.zip
isehara,伊勢原市 オープンデータ（神奈川県都市計画基礎調査）,神奈川県伊勢原市,isehara,伊勢原市 オープンデータ（神奈川県都市計画基礎調査）,https://www.city.isehara.kanagawa.jp/docs/2026022500029/,,,11 様式21a道路網密度・道路率[ZIP：246KB],ZIP,,都市施設,archive,scraped,https://www.city.isehara.kanagawa.jp/docs/2026022500029/file_contents/DORO_OD.zip
isehara,伊勢原市 オープンデータ（神奈川県都市計画基礎調査）,神奈川県伊勢原市,isehara,伊勢原市 オープンデータ（神奈川県都市計画基礎調査）,https://www.city.isehara.kanagawa.jp/docs/2026022500029/,,,12 調書9b誘導区域内土地利用分類面積[XLS：69.5KB],XLS,,土地利用,tabular,scraped,https://www.city.isehara.kanagawa.jp/docs/2026022500029/file_contents/12_Chosho9b.xls
isehara,伊勢原市 オープンデータ（神奈川県都市計画基礎調査）,神奈川県伊勢原市,isehara,伊勢原市 オープンデータ（神奈川県都市計画基礎調査）,https://www.city.isehara.kanagawa.jp/docs/2026022500029/,,,13 調書26b緑地協定の締結状況[XLS：2.07MB],XLS,,自然環境,tabular,scraped,https://www.city.isehara.kanagawa.jp/docs/2026022500029/file_contents/13_Chosho26b.xls
isehara,伊勢原市 オープンデータ（神奈川県都市計画基礎調査）,神奈川県伊勢原市,isehara,伊勢原市 オープンデータ（神奈川県都市計画基礎調査）,https://www.city.isehara.kanagawa.jp/docs/2026022500029/,,,14 調書49b景観協定の締結状況[XLS：2.07MB],XLS,,景観,tabular,scraped,https://www.city.isehara.kanagawa.jp/docs/2026022500029/file_contents/14_Chosho49b.xls
isehara,伊勢原市 オープンデータ（神奈川県都市計画基礎調査）,神奈川県伊勢原市,isehara,伊勢原市 オープンデータ（神奈川県都市計画基礎調査）,https://www.city.isehara.kanagawa.jp/docs/2026022500029/,,,15 調書59都市計画事業費内訳[XLS：172KB],XLS,,,tabular,scraped,https://www.city.isehara.kanagawa.jp/docs/2026022500029/file_contents/15_Chosho59.xls
azumino,安曇野市 オープンデータ（都市計画関連情報）,長野県安曇野市,azumino,安曇野市 オープンデータ（都市計画関連情報）,https://www.city.azumino.nagano.jp/site/kaihatsu/109027.html,,,DM形式 [ZIPファイル／78.83MB],ZIP,,,archive,scraped,https://www.city.azumino.nagano.jp/uploaded/attachment/80463.zip
azumino,安曇野市 オープンデータ（都市計画関連情報）,長野県安曇野市,azumino,安曇野市 オープンデータ（都市計画関連情報）,https://www.city.azumino.nagano.jp/site/kaihatsu/109027.html,,,索引図 [PDFファイル／1.39MB],PDF,,,document,scraped,https://www.city.azumino.nagano.jp/uploaded/attachment/61797.pdf
azumino,安曇野市 オープンデータ（都市計画関連情報）,長野県安曇野市,azumino,安曇野市 オープンデータ（都市計画関連情報）,https://www.city.azumino.nagano.jp/site/kaihatsu/109027.html,,,1から51：PDF形式 [ZIPファイル／74.93MB],ZIP,,,archive,scraped,https://www.city.azumino.nagano.jp/uploaded/attachment/80458.zip
azumino,安曇野市 オープンデータ（都市計画関連情報）,長野県安曇野市,azumino,安曇野市 オープンデータ（都市計画関連情報）,https://www.city.azumino.nagano.jp/site/kaihatsu/109027.html,,,52から107：PDF形式 [ZIPファイル／74.8MB],ZIP,,,archive,scraped,https://www.city.azumino.nagano.jp/uploaded/attachment/80461.zip
azumino,安曇野市 オープンデータ（都市計画関連情報）,長野県安曇野市,azumino,安曇野市 オープンデータ（都市計画関連情報）,https://www.city.azumino.nagano.jp/site/kaihatsu/109027.html,,,DM／Shp／Mif形式 [ZIPファイル／92.59MB],ZIP,,,archive,scraped,https://www.city.azumino.nagano.jp/uploaded/attachment/61795.zip
azumino,安曇野市 オープンデータ（都市計画関連情報）,長野県安曇野市,azumino,安曇野市 オープンデータ（都市計画関連情報）,https://www.city.azumino.nagano.jp/site/kaihatsu/109027.html,,,PDF形式 [ZIPファイル／29MB],ZIP,,,archive,scraped,https://www.city.azumino.nagano.jp/uploaded/attachment/61796.zip
azumino,安曇野市 オープンデータ（都市計画関連情報）,長野県安曇野市,azumino,安曇野市 オープンデータ（都市計画関連情報）,https://www.city.azumino.nagano.jp/site/kaihatsu/109027.html,,,PDF形式 [17.68MB],PDF,,,document,scraped,https://www.city.azumino.nagano.jp/uploaded/attachment/61878.pdf
azumino,安曇野市 オープンデータ（都市計画関連情報）,長野県安曇野市,azumino,安曇野市 オープンデータ（都市計画関連情報）,https://www.city.azumino.nagano.jp/site/kaihatsu/109027.html,,,PDF形式 [41.48MB],PDF,,,document,scraped,https://www.city.azumino.nagano.jp/uploaded/attachment/61802.pdf
azumino,安曇野市 オープンデータ（都市計画関連情報）,長野県安曇野市,azumino,安曇野市 オープンデータ（都市計画関連情報）,https://www.city.azumino.nagano.jp/site/kaihatsu/109027.html,,,Shp形式 [ZIPファイル／86KB],ZIP,,,archive,scraped,https://www.city.azumino.nagano.jp/uploaded/attachment/84149.zip
azumino,安曇野市 オープンデータ（都市計画関連情報）,長野県安曇野市,azumino,安曇野市 オープンデータ（都市計画関連情報）,https://www.city.azumino.nagano.jp/site/kaihatsu/109027.html,,,Shp形式 [ZIPファイル／155KB],ZIP,,,archive,scraped,https://www.city.azumino.nagano.jp/uploaded/attachment/61804.zip
azumino,安曇野市 オープンデータ（都市計画関連情報）,長野県安曇野市,azumino,安曇野市 オープンデータ（都市計画関連情報）,https://www.city.azumino.nagano.jp/site/kaihatsu/109027.html,,,Shp形式 [ZIPファイル／17KB],ZIP,,,archive,scraped,https://www.city.azumino.nagano.jp/uploaded/attachment/61805.zip
azumino,安曇野市 オープンデータ（都市計画関連情報）,長野県安曇野市,azumino,安曇野市 オープンデータ（都市計画関連情報）,https://www.city.azumino.nagano.jp/site/kaihatsu/109027.html,,,Shp形式 [ZIPファイル／151KB],ZIP,,,archive,scraped,https://www.city.azumino.nagano.jp/uploaded/attachment/84148.zip
azumino,安曇野市 オープンデータ（都市計画関連情報）,長野県安曇野市,azumino,安曇野市 オープンデータ（都市計画関連情報）,https://www.city.azumino.nagano.jp/site/kaihatsu/109027.html,,,Shp形式 [ZIPファイル／20KB],ZIP,,,archive,scraped,https://www.city.azumino.nagano.jp/uploaded/attachment/61807.zip
azumino,安曇野市 オープンデータ（都市計画関連情報）,長野県安曇野市,azumino,安曇野市 オープンデータ（都市計画関連情報）,https://www.city.azumino.nagano.jp/site/kaihatsu/109027.html,,,Shp形式 [ZIPファイル／13KB],ZIP,,,archive,scraped,https://www.city.azumino.nagano.jp/uploaded/attachment/61808.zip
azumino,安曇野市 オープンデータ（都市計画関連情報）,長野県安曇野市,azumino,安曇野市 オープンデータ（都市計画関連情報）,https://www.city.azumino.nagano.jp/site/kaihatsu/109027.html,,,Shp形式 [ZIPファイル／20KB],ZIP,,,archive,scraped,https://www.city.azumino.nagano.jp/uploaded/attachment/84150.zip
azumino,安曇野市 オープンデータ（都市計画関連情報）,長野県安曇野市,azumino,安曇野市 オープンデータ（都市計画関連情報）,https://www.city.azumino.nagano.jp/site/kaihatsu/109027.html,,,PDF形式 [42.09MB],PDF,,,document,scraped,https://www.city.azumino.nagano.jp/uploaded/attachment/62347.pdf
azumino,安曇野市 オープンデータ（都市計画関連情報）,長野県安曇野市,azumino,安曇野市 オープンデータ（都市計画関連情報）,https://www.city.azumino.nagano.jp/site/kaihatsu/109027.html,,,Shp形式 [ZIPファイル／90KB],ZIP,,,archive,scraped,https://www.city.azumino.nagano.jp/uploaded/attachment/84151.zip
azumino,安曇野市 オープンデータ（都市計画関連情報）,長野県安曇野市,azumino,安曇野市 オープンデータ（都市計画関連情報）,https://www.city.azumino.nagano.jp/site/kaihatsu/109027.html,,,Shp形式 [ZIPファイル／9KB],ZIP,,,archive,scraped,https://www.city.azumino.nagano.jp/uploaded/attachment/84152.zip
azumino,安曇野市 オープンデータ（都市計画関連情報）,長野県安曇野市,azumino,安曇野市 オープンデータ（都市計画関連情報）,https://www.city.azumino.nagano.jp/site/kaihatsu/109027.html,,,Shp形式 [ZIPファイル／17KB],ZIP,,,archive,scraped,https://www.city.azumino.nagano.jp/uploaded/attachment/61858.zip
azumino,安曇野市 オープンデータ（都市計画関連情報）,長野県安曇野市,azumino,安曇野市 オープンデータ（都市計画関連情報）,https://www.city.azumino.nagano.jp/site/kaihatsu/109027.html,,,Shp形式 [ZIPファイル／110KB],ZIP,,,archive,scraped,https://www.city.azumino.nagano.jp/uploaded/attachment/61908.zip
azumino,安曇野市 オープンデータ（都市計画関連情報）,長野県安曇野市,azumino,安曇野市 オープンデータ（都市計画関連情報）,https://www.city.azumino.nagano.jp/site/kaihatsu/109027.html,,,Shp形式 [ZIPファイル／27KB],ZIP,,,archive,scraped,https://www.city.azumino.nagano.jp/uploaded/attachment/61861.zip
azumino,安曇野市 オープンデータ（都市計画関連情報）,長野県安曇野市,azumino,安曇野市 オープンデータ（都市計画関連情報）,https://www.city.azumino.nagano.jp/site/kaihatsu/109027.html,,,Shp形式 [ZIPファイル／32KB],ZIP,,,archive,scraped,https://www.city.azumino.nagano.jp/uploaded/attachment/61862.zip
azumino,安曇野市 オープンデータ（都市計画関連情報）,長野県安曇野市,azumino,安曇野市 オープンデータ（都市計画関連情報）,https://www.city.azumino.nagano.jp/site/kaihatsu/109027.html,,,Shp形式 [ZIPファイル／10KB],ZIP,,,archive,scraped,https://www.city.azumino.nagano.jp/uploaded/attachment/80467.zip
azumino,安曇野市 オープンデータ（都市計画関連情報）,長野県安曇野市,azumino,安曇野市 オープンデータ（都市計画関連情報）,https://www.city.azumino.nagano.jp/site/kaihatsu/109027.html,,,Shp形式 [ZIPファイル／78KB],ZIP,,,archive,scraped,https://www.city.azumino.nagano.jp/uploaded/attachment/61864.zip
